timestamp,source,destination,protocol,length,label
2024-02-28 12:31:19.264291,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.265969,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.269928,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.269928,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.275191,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.275393,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.275401,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.282205,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.282475,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.283298,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.283350,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.285081,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.285097,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.287529,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.287975,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.296257,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.296274,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.296282,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.296329,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.300399,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.300737,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.301518,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.301518,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.306174,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.306197,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.306206,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.306213,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:31:19.309990,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.310329,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.311173,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.311172,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:31:19.319928,192.168.43.61,192.168.43.1,tcp,74,2
